barId,barName,barType,addressType,addressName,addressNumber,neighborhoodId,neighborhoodName,neighborhoodName2,neighborhoodWikidata,neighborhoodWikidata2,districtId,districtName2,districtWikidata,districtWikidata2,districtName,postCode,latitude,longitude,location,cityName,cityName2,cityWikidata,cityWikidata2
﻿99400593526,Bar Musical Carita Bonita,Bars I Pubs Musicals,CARRER,BALMES,71,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8007,41.39036,2.16110,"41.39036,2.16110",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400027886,Cocteleria Upiaywasi,Cocteleries|Xampanyeries,CARRER,ALLADA-VERMELL,11,4,"Sant Pere, Santa Caterina I La Ribera",Sant Pere,Q3826875,https://www.wikidata.org/wiki/Q3826875,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8003,41.38701,2.18108,"41.38701,2.18108",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990702934,Bar Musical Perifèric,Bars I Pubs Musicals,CARRER,TAJO,5,43,Horta,Hort,Q15225338,https://www.wikidata.org/wiki/Q15225338,7,Horta-Guinardó,Q1771488,https://www.wikidata.org/wiki/Q1771488,Horta-Guinardó,8031,41.43023,2.16300,"41.43023,2.16300",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990292924,Bar Musical Mediterráneo,Bars I Pubs Musicals,CARRER,BALMES,129,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8008,41.39292,2.15772,"41.39292,2.15772",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990094018,Bar Musical Macarena Club,Bars I Pubs Musicals|Tablaos Flamencs,CARRER,NOU DE SANT FRANCESC,5,2,El Barri Gòtic,Gothic Quarter,Q17154,https://www.wikidata.org/wiki/Q17154,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8002,41.37943,2.17683,"41.37943,2.17683",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990114488,Bar Musical El Local,Bars I Pubs Musicals,,SANT EUSEBI,36,26,Sant Gervasi - Galvany,Sant Gervasi-Galvany,Q3389521,https://www.wikidata.org/wiki/Q3389521,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8006,41.40057,2.14777,"41.40057,2.14777",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990217323,Ideal Cocktail's Bar,Cocteleries|Xampanyeries,CARRER,ARIBAU,89,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.38969,2.15747,"41.38969,2.15747",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990083497,Bar Breston Club,Bars I Pubs Musicals,,MARIÀ CUBÍ,111,26,Sant Gervasi - Galvany,Sant Gervasi-Galvany,Q3389521,https://www.wikidata.org/wiki/Q3389521,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8021,41.39680,2.14762,"41.39680,2.14762",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400168325,Bar Musical Sugar,Bars I Pubs Musicals|Cocteleries|Xampanyeries,CARRER,RAURIC,21,2,El Barri Gòtic,Gothic Quarter,Q17154,https://www.wikidata.org/wiki/Q17154,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8002,41.38081,2.17564,"41.38081,2.17564",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990331366,Restaurant La Bodeguita Del Poble *poble Espanyol,Bars I Pubs Musicals|Cocteleries|Discoteques|Xampanyeries|Restaurants,AVINGUDA,FRANCESC FERRER GUÀRDIA,25,11,El Poble-sec,El Poble-sec,Q980253,https://www.wikidata.org/wiki/Q980253,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8038,41.36914,2.14674,"41.36914,2.14674",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990157647,Sala Bóveda,Discoteques|Sales De Festes,CARRER,ROC BORONAT,33,68,El Poblenou,El Poblenou,Q1404773,https://www.wikidata.org/wiki/Q1404773,10,Sant Martí,Q250935,https://www.wikidata.org/wiki/Q250935,Sant Martí,8005,41.39844,2.20007,"41.39844,2.20007",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990014746,Bar Musical Alkimia Barcelona,Bars I Pubs Musicals,CARRER,AMIGÓ,35,26,Sant Gervasi - Galvany,Sant Gervasi-Galvany,Q3389521,https://www.wikidata.org/wiki/Q3389521,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8021,41.39514,2.14458,"41.39514,2.14458",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400197039,Restaurant Cocteleria Ebano,Cocteleries|Xampanyeries,AVINGUDA,PARAL·LEL,124,10,Sant Antoni,Sant Antoni,Q720994,https://www.wikidata.org/wiki/Q720994,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8015,41.37520,2.16196,"41.37520,2.16196",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400320724,Restaurant Fonda Balmes,Cocteleries|Xampanyeries|Restaurants,CARRER,BALMES,175,26,Sant Gervasi - Galvany,Sant Gervasi-Galvany,Q3389521,https://www.wikidata.org/wiki/Q3389521,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8006,41.39618,2.15347,"41.39618,2.15347",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990049580,Cocteleria Casablanca,Cocteleries|Xampanyeries,CARRER,DOS DE MAIG,277,6,La Sagrada Família,Sagrada Família,Q2470217,https://www.wikidata.org/wiki/Q2470217,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8025,41.40895,2.17940,"41.40895,2.17940",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400165173,Bar Ultramarinos,Bars I Pubs Musicals|Cocteleries|Xampanyeries,CARRER,SANT PAU,126,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.37558,2.16803,"41.37558,2.16803",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿97037210405,Discoteca Bembé,Discoteques|Salons De Ball,,VILADOMAT,211,9,La Nova Esquerra De L'eixample,La Nova Esquerra de l'Eixample,Q1026658,https://www.wikidata.org/wiki/Q1026658,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8029,41.38497,2.15016,"41.38497,2.15016",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿94306084135,Shenanigans Irish Pub,Bars I Pubs Musicals,,MARQUÈS DE BARBERÀ,11,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.37868,2.17258,"41.37868,2.17258",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿96071124258,Bar Musical Arena Bar,Bars I Pubs Musicals,,CARASSA,4,4,"Sant Pere, Santa Caterina I La Ribera",Sant Pere,Q3826875,https://www.wikidata.org/wiki/Q3826875,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8003,41.38452,2.18027,"41.38452,2.18027",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿92086036670,Les Enfants,Discoteques,,GUÀRDIA,3,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.37807,2.17370,"41.37807,2.17370",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400621024,Lounge Bar Restaurant Cirkuz Land,Cocteleries|Xampanyeries|Restaurants,CARRER,COMERÇ,24,4,"Sant Pere, Santa Caterina I La Ribera",Sant Pere,Q3826875,https://www.wikidata.org/wiki/Q3826875,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8003,41.38850,2.18135,"41.38850,2.18135",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990682883,Bar Musical Konbe,Bars I Pubs Musicals,CARRER,DEU I MATA,136,19,Les Corts,Les Corts,Q3296693,https://www.wikidata.org/wiki/Q3296693,4,Les Corts,Q959944,https://www.wikidata.org/wiki/Q959944,Les Corts,8029,41.38997,2.13848,"41.38997,2.13848",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400019767,Discoteca Louise Se Va,Bars I Pubs Musicals,PLAÇA,EIVISSA,11,43,Horta,Hort,Q15225338,https://www.wikidata.org/wiki/Q15225338,7,Horta-Guinardó,Q1771488,https://www.wikidata.org/wiki/Q1771488,Horta-Guinardó,8032,41.43083,2.16064,"41.43083,2.16064",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿97119201118,Bar Musical Baroke,Bars I Pubs Musicals,CARRER,MALLORCA,492,6,La Sagrada Família,Sagrada Família,Q2470217,https://www.wikidata.org/wiki/Q2470217,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8013,41.40664,2.17979,"41.40664,2.17979",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿92086010064,Bar Musical Glaciar,Bars I Pubs Musicals,PLAÇA,REIAL,3,2,El Barri Gòtic,Gothic Quarter,Q17154,https://www.wikidata.org/wiki/Q17154,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8002,41.38018,2.17472,"41.38018,2.17472",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400595976,Restaurant La República,Cocteleries|Xampanyeries|Restaurants,CARRER,MERCÈ,13,2,El Barri Gòtic,Gothic Quarter,Q17154,https://www.wikidata.org/wiki/Q17154,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8002,41.38014,2.18028,"41.38014,2.18028",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400391689,Restaurant Los Juanele,Bars I Pubs Musicals|Tablaos Flamencs,CARRER,ALDANA,4,10,Sant Antoni,Sant Antoni,Q720994,https://www.wikidata.org/wiki/Q720994,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8015,41.37549,2.16600,"41.37549,2.16600",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400319043,Sala Upload *poble Espanyol,Discoteques|Sales De Festes,AVINGUDA,FRANCESC FERRER GUÀRDIA,13,11,El Poble-sec,El Poble-sec,Q980253,https://www.wikidata.org/wiki/Q980253,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8038,41.36914,2.14674,"41.36914,2.14674",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400592750,Discoteca Mandarina Delux,Discoteques,CARRER,VALÈNCIA,335,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8009,41.39733,2.16926,"41.39733,2.16926",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400275889,Restaurant Cachitos Rambla,Cocteleries|Xampanyeries|Restaurants,RAMBLA,CATALUNYA,33,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8007,41.38955,2.16531,"41.38955,2.16531",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400576353,Bar Musical Enigma,Bars I Pubs Musicals,CARRER,TAQUÍGRAF GARRIGA,106,19,Les Corts,Les Corts,Q3296693,https://www.wikidata.org/wiki/Q3296693,4,Les Corts,Q959944,https://www.wikidata.org/wiki/Q959944,Les Corts,8029,41.38845,2.13652,"41.38845,2.13652",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400593707,Cocteleria P41 Bar & Coctelarium,Cocteleries|Xampanyeries,CARRER,MARINA,19,3,La Barceloneta,La Barceloneta,Q377070,https://www.wikidata.org/wiki/Q377070,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8005,41.38711,2.19657,"41.38711,2.19657",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400479262,Ebony Club,Discoteques,AVINGUDA,DOCTOR MARAÑÓN,17,20,La Maternitat I Sant Ramon,La Maternitat i Sant Ramon,Q3297056,https://www.wikidata.org/wiki/Q3297056,4,Les Corts,Q959944,https://www.wikidata.org/wiki/Q959944,Les Corts,8028,41.38128,2.11445,"41.38128,2.11445",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990129129,Bar Musical Cafè De Les Arts,Bars I Pubs Musicals|Discoteques,CARRER,VALÈNCIA,234,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8007,41.39028,2.16027,"41.39028,2.16027",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400596558,Cocteleria Bloody Mary,Cocteleries|Xampanyeries,CARRER,FERRER DE BLANES,3,31,La Vila De Gràcia,Vila de Gràcia,Q2741611,https://www.wikidata.org/wiki/Q2741611,6,Gràcia,Q852697,https://www.wikidata.org/wiki/Q852697,Gràcia,8012,41.39838,2.15922,"41.39838,2.15922",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400596570,Bar Eldiset,Cocteleries|Xampanyeries,CARRER,ANTIC DE SANT JOAN,3,4,"Sant Pere, Santa Caterina I La Ribera",Sant Pere,Q3826875,https://www.wikidata.org/wiki/Q3826875,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8003,41.38499,2.18345,"41.38499,2.18345",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990123322,Elephant Restaurant & Lounge Club,Bars I Pubs Musicals|Restaurants,CARRER,PAU CLARIS,92,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8010,41.39027,2.17059,"41.39027,2.17059",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400592989,Cocteleria Caporal,Cocteleries|Xampanyeries,CARRER,ESCUDELLERS,5,2,El Barri Gòtic,Gothic Quarter,Q17154,https://www.wikidata.org/wiki/Q17154,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8002,41.37919,2.17590,"41.37919,2.17590",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400527954,Restaurant Tierra Brava,Cocteleries|Xampanyeries|Restaurants,CARRER,CASANOVA,133,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.38850,2.15454,"41.38850,2.15454",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400328185,Discoteca La Biblio,Discoteques,CARRER,MOIÀ,1,26,Sant Gervasi - Galvany,Sant Gervasi-Galvany,Q3389521,https://www.wikidata.org/wiki/Q3389521,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8006,41.39554,2.15224,"41.39554,2.15224",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400328186,Discoteca Bling Bling,Discoteques,CARRER,TUSET,8,26,Sant Gervasi - Galvany,Sant Gervasi-Galvany,Q3389521,https://www.wikidata.org/wiki/Q3389521,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8006,41.39562,2.15264,"41.39562,2.15264",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400576566,Bar Mil Miralls,Cocteleries|Xampanyeries,CARRER,PERLA,37,31,La Vila De Gràcia,Vila de Gràcia,Q2741611,https://www.wikidata.org/wiki/Q2741611,6,Gràcia,Q852697,https://www.wikidata.org/wiki/Q852697,Gràcia,8012,41.40404,2.15802,"41.40404,2.15802",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990352099,Bikini Barcelona,Bars I Pubs Musicals|Discoteques,AVINGUDA,DIAGONAL,547,19,Les Corts,Les Corts,Q3296693,https://www.wikidata.org/wiki/Q3296693,4,Les Corts,Q959944,https://www.wikidata.org/wiki/Q959944,Les Corts,8029,41.38974,2.13539,"41.38974,2.13539",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400596592,Irish Pub That's The Way,Bars I Pubs Musicals|Cocteleries|Xampanyeries,CARRER,ENTENÇA,85,9,La Nova Esquerra De L'eixample,La Nova Esquerra de l'Eixample,Q1026658,https://www.wikidata.org/wiki/Q1026658,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8015,41.37944,2.15071,"41.37944,2.15071",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400596636,Restaurant Nogg,Cocteleries|Xampanyeries|Restaurants,CARRER,TUSET,30,26,Sant Gervasi - Galvany,Sant Gervasi-Galvany,Q3389521,https://www.wikidata.org/wiki/Q3389521,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8006,41.39644,2.15152,"41.39644,2.15152",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400476331,Bar Cocteleria Elephanta,Cocteleries|Xampanyeries,CARRER,TORRENT D'EN VIDALET,37,31,La Vila De Gràcia,Vila de Gràcia,Q2741611,https://www.wikidata.org/wiki/Q2741611,6,Gràcia,Q852697,https://www.wikidata.org/wiki/Q852697,Gràcia,8012,41.40455,2.15872,"41.40455,2.15872",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990174572,Cocteleria Boadas,Cocteleries|Xampanyeries,CARRER,TALLERS,1,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.38469,2.17016,"41.38469,2.17016",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400592967,Bar Musical Nix,Bars I Pubs Musicals,CARRER,ROSSELLÓ,156,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.39129,2.15483,"41.39129,2.15483",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400592993,Cocteleria San Basilio,Bars I Pubs Musicals|Cocteleries|Xampanyeries,AVINGUDA,DIAGONAL,337,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8037,41.39839,2.16787,"41.39839,2.16787",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400328182,Discoteca Ker Club Barcelona,Discoteques,CARRER,RAMON TRIAS FARGAS,2,3,La Barceloneta,La Barceloneta,Q377070,https://www.wikidata.org/wiki/Q377070,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8005,41.38602,2.19656,"41.38602,2.19656",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400557479,Hall0 Cocktail Bar,Cocteleries|Xampanyeries,PASSEIG,GRÀCIA,75,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8008,41.39394,2.16223,"41.39394,2.16223",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400263461,Sala Fundació Màgica,Discoteques,CARRER,ZAMORA,86,66,El Parc I La Llacuna Del Poblenou,El Parc i la Llacuna del Poblenou,Q3294440,https://www.wikidata.org/wiki/Q3294440,10,Sant Martí,Q250935,https://www.wikidata.org/wiki/Q250935,Sant Martí,8018,41.39602,2.18996,"41.39602,2.18996",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400259437,Marula Café Barcelona,Bars I Pubs Musicals|Discoteques,CARRER,ESCUDELLERS,49,2,El Barri Gòtic,Gothic Quarter,Q17154,https://www.wikidata.org/wiki/Q17154,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8002,41.38016,2.17689,"41.38016,2.17689",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿92086038702,Bar Marsella,Bars I Pubs Musicals,CARRER,SANT PAU,65,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.37827,2.17122,"41.37827,2.17122",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400467597,City Hall Barcelona,Teatres|Discoteques,RAMBLA,CATALUNYA,2,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8007,41.38767,2.16844,"41.38767,2.16844",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990061273,Discoteca Blue Boîte,Discoteques,AVINGUDA,DIAGONAL,477,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.39281,2.14569,"41.39281,2.14569",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿333173100,Razzmatazz,Bars I Pubs Musicals|Discoteques,CARRER,ALMOGÀVERS,122,66,El Parc I La Llacuna Del Poblenou,El Parc i la Llacuna del Poblenou,Q3294440,https://www.wikidata.org/wiki/Q3294440,10,Sant Martí,Q250935,https://www.wikidata.org/wiki/Q250935,Sant Martí,8018,41.39775,2.19109,"41.39775,2.19109",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400472118,Bar Musical Craft Barcelona,Bars I Pubs Musicals,CARRER,PARADÍS,4,2,El Barri Gòtic,Gothic Quarter,Q17154,https://www.wikidata.org/wiki/Q17154,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8002,41.38316,2.17698,"41.38316,2.17698",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400486863,Tablao Framenco La Singla,Tablaos Flamencs|Restaurants,CARRER,MARINA,181,5,El Fort Pienc,Fort Pienc,Q2107762,https://www.wikidata.org/wiki/Q2107762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8013,41.39961,2.18020,"41.39961,2.18020",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400574837,Restaurant Jok,Cocteleries|Xampanyeries|Restaurants,CARRER,MALLORCA,275,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8008,41.39478,2.16360,"41.39478,2.16360",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400476804,Sala Nota79,Cocteleries|Xampanyeries,CARRER,VALLIRANA,79,27,El Putxet I El Farró,El Putxet i el Farró,Q3321805,https://www.wikidata.org/wiki/Q3321805,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8006,41.40533,2.14583,"41.40533,2.14583",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿95171165310,Bar El Rouge,Bars I Pubs Musicals|Cocteleries|Xampanyeries,CARRER,POETA CABANYES,21,11,El Poble-sec,El Poble-sec,Q980253,https://www.wikidata.org/wiki/Q980253,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8004,41.37417,2.16570,"41.37417,2.16570",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿97310175200,Bar Musical Bare Nostrum,Bars I Pubs Musicals,,CONSELL DE CENT,384,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8009,41.39543,2.17165,"41.39543,2.17165",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990264956,Cafeteria Restaurant Comillas,Bars I Pubs Musicals,CARRER,MUNTANER,190,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.39276,2.15151,"41.39276,2.15151",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99182194919,Discoteca Aire Chicas,Discoteques,,DIPUTACIÓ,233,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8007,41.38846,2.16428,"41.38846,2.16428",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990489045,Bar Musical Honky Tonk Blues,Bars I Pubs Musicals,CARRER,FINLÀNDIA,45,18,Sants,Sants-Badal,Q3596096,https://www.wikidata.org/wiki/Q3596096,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8014,41.37451,2.13524,"41.37451,2.13524",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
